index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.105446,-7.563019,615.0,2001-05-25 00:00:00,14.2,94,13.2,14.7,0.0,0.0,0.0,0.0,1,1021.6,950.1,28,0,0,94,0.0,0.1,4.1,6.8,345,335,12.2,15.6,18.6,14.7,11.5,0.222,0.293,0.288,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.105446,-7.563019,615.0,2001-05-25 01:00:00,13.7,95,12.8,14.0,0.0,0.0,0.0,0.0,1,1021.6,949.9,29,0,0,95,0.0,0.08,4.0,7.4,350,337,11.9,15.0,18.3,14.7,11.5,0.223,0.293,0.288,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.105446,-7.563019,615.0,2001-05-25 02:00:00,13.3,95,12.5,13.5,0.0,0.0,0.0,0.0,1,1021.4,949.7,21,0,0,69,0.0,0.08,4.3,7.6,355,341,12.2,14.5,18.0,14.7,11.5,0.223,0.292,0.288,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.105446,-7.563019,615.0,2001-05-25 03:00:00,12.8,96,12.1,12.9,0.0,0.0,0.0,0.0,0,1020.9,949.1,18,0,0,59,0.0,0.07,4.3,7.2,24,354,13.0,14.1,17.7,14.7,11.5,0.224,0.292,0.288,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.105446,-7.563019,615.0,2001-05-25 04:00:00,12.4,95,11.7,12.2,0.0,0.0,0.0,0.0,0,1020.7,948.8,8,0,0,28,0.0,0.06,5.1,8.1,45,13,14.0,13.7,17.4,14.8,11.5,0.224,0.292,0.288,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.105446,-7.563019,615.0,2001-05-25 05:00:00,12.2,95,11.3,11.9,0.0,0.0,0.0,0.0,1,1020.6,948.6,37,24,0,52,0.0,0.08,4.6,9.1,51,18,15.5,13.4,17.1,14.8,11.5,0.225,0.292,0.288,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.105446,-7.563019,615.0,2001-05-25 06:00:00,12.6,93,11.4,12.5,0.0,0.0,0.0,0.0,1,1020.9,949.0,23,0,0,76,0.01,0.11,3.8,8.8,49,19,16.2,13.6,16.9,14.8,11.5,0.225,0.292,0.288,0.385,1,486.37,27.0,11.0,16.0,100.7,27.0,86.7,60.7,24.7,35.9,169.3,36.1,194.7,,,,,,
2224,40.105446,-7.563019,615.0,2001-05-25 07:00:00,16.1,78,12.2,16.3,0.0,0.0,0.0,0.0,1,1020.7,949.7,25,0,0,82,0.08,0.41,3.9,8.2,34,23,16.6,15.5,16.7,14.8,11.5,0.226,0.291,0.288,0.385,1,3600.0,151.0,81.0,70.0,338.4,151.0,319.2,209.8,112.5,97.2,338.4,209.8,443.4,,,,,,
2223,40.105446,-7.563019,615.0,2001-05-25 08:00:00,19.6,60,11.6,19.6,0.0,0.0,0.0,0.0,0,1021.0,950.8,19,0,0,64,0.2,0.92,3.9,6.4,22,27,16.6,18.4,16.8,14.8,11.5,0.226,0.291,0.288,0.385,1,3600.0,331.0,225.0,106.0,531.4,331.0,564.6,400.3,272.1,128.2,531.4,400.3,682.8,,,,,,
2222,40.105446,-7.563019,615.0,2001-05-25 09:00:00,21.6,50,10.9,21.2,0.0,0.0,0.0,0.0,0,1021.0,951.2,14,0,0,48,0.32,1.28,5.1,6.6,4,13,18.4,20.6,17.0,14.8,11.5,0.225,0.291,0.288,0.385,1,3600.0,495.0,338.0,157.0,568.7,495.0,792.5,560.0,382.4,177.6,568.7,560.0,896.6,,,,,,
