index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,40.105446,-7.815094,709.0,2003-05-07 00:00:00,7.5,67,1.8,4.5,0.0,0.0,0.0,0.0,0,1019.7,936.0,3,0,5,0,0.02,0.34,8.2,18.2,23,25,29.9,9.1,11.8,11.6,9.9,0.334,0.356,0.392,0.409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,40.105446,-7.815094,709.0,2003-05-07 01:00:00,6.8,68,1.4,3.7,0.0,0.0,0.0,0.0,0,1019.3,935.5,4,0,6,0,0.01,0.31,7.9,19.4,30,31,29.2,8.6,11.6,11.6,9.9,0.335,0.356,0.392,0.409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,40.105446,-7.815094,709.0,2003-05-07 02:00:00,6.1,70,1.0,3.0,0.0,0.0,0.0,0.0,0,1018.7,934.7,3,0,4,2,0.01,0.29,7.4,19.7,29,31,28.4,8.1,11.4,11.6,9.9,0.335,0.356,0.392,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,40.105446,-7.815094,709.0,2003-05-07 03:00:00,5.5,71,0.7,2.4,0.0,0.0,0.0,0.0,0,1018.3,934.2,0,0,0,1,0.01,0.26,7.4,19.7,29,31,27.7,7.7,11.1,11.6,9.9,0.335,0.356,0.392,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,40.105446,-7.815094,709.0,2003-05-07 04:00:00,4.8,74,0.5,1.6,0.0,0.0,0.0,0.0,0,1018.3,934.0,3,0,0,10,0.01,0.22,7.4,20.7,29,31,27.4,7.3,10.9,11.6,9.9,0.336,0.356,0.391,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,40.105446,-7.815094,709.0,2003-05-07 05:00:00,4.4,76,0.5,1.2,0.0,0.0,0.0,0.0,0,1018.0,933.6,17,0,4,48,0.0,0.21,7.6,20.9,25,29,28.1,7.0,10.6,11.6,9.9,0.336,0.356,0.391,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,40.105446,-7.815094,709.0,2003-05-07 06:00:00,4.4,78,0.9,1.1,0.0,0.0,0.0,0.0,0,1018.1,933.7,6,0,1,17,0.02,0.18,8.4,21.1,25,30,28.4,6.8,10.4,11.6,9.9,0.336,0.356,0.391,0.408,1,0.0,12.0,4.0,8.0,47.4,12.0,54.5,28.5,9.5,19.0,98.6,13.7,129.4,,,,,,
2224,2224,40.105446,-7.815094,709.0,2003-05-07 07:00:00,7.5,67,1.7,4.1,0.0,0.0,0.0,0.0,0,1018.6,935.0,11,0,15,6,0.07,0.35,10.8,20.3,26,30,35.3,8.1,10.3,11.5,9.9,0.337,0.356,0.391,0.408,1,3600.0,132.0,83.0,49.0,432.2,132.0,258.1,197.7,124.3,73.4,432.2,197.7,386.6,,,,,,
2223,2223,40.105446,-7.815094,709.0,2003-05-07 08:00:00,9.7,57,1.6,6.0,0.0,0.0,0.0,0.0,0,1018.3,935.4,16,0,26,0,0.16,0.52,12.7,18.2,25,27,37.8,10.0,10.3,11.5,9.9,0.336,0.355,0.391,0.408,1,3600.0,320.0,245.0,75.0,643.1,320.0,512.1,396.4,303.5,92.9,643.1,396.4,634.4,,,,,,
2222,2222,40.105446,-7.815094,709.0,2003-05-07 09:00:00,11.2,56,2.7,7.6,0.0,0.0,0.0,0.0,1,1018.1,935.6,27,0,45,0,0.22,0.59,13.1,18.1,21,23,38.9,11.4,10.4,11.5,9.9,0.336,0.355,0.391,0.408,1,3600.0,442.0,321.0,121.0,576.8,442.0,748.1,505.7,367.3,138.4,576.8,505.7,856.0,,,,,,
2221,2221,40.105446,-7.815094,709.0,2003-05-07 10:00:00,12.3,56,3.6,8.9,0.0,0.0,0.0,0.0,1,1017.4,935.3,40,0,66,0,0.26,0.64,12.5,16.6,18,22,38.5,12.6,10.6,11.5,9.9,0.335,0.355,0.391,0.408,1,3600.0,501.0,337.0,164.0,476.8,501.0,950.1,546.4,367.5,178.8,476.8,546.4,1036.1,,,,,,
