index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,39.26186,-8.057861,138.0,2009-05-14 00:00:00,13.7,86,11.4,12.8,0.0,0.0,0.0,0.0,3,1017.7,1001.1,100,90,37,17,0.0,0.22,9.1,16.6,263,268,17.6,14.9,16.7,17.1,14.4,0.176,0.121,0.138,0.158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,39.26186,-8.057861,138.0,2009-05-14 01:00:00,13.5,88,11.5,12.6,0.0,0.0,0.0,0.0,3,1017.0,1000.4,94,97,6,10,0.0,0.19,9.4,17.3,263,270,16.2,14.5,16.6,17.1,14.4,0.175,0.121,0.138,0.158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,39.26186,-8.057861,138.0,2009-05-14 02:00:00,13.6,89,11.8,12.6,0.0,0.0,0.0,0.0,3,1017.0,1000.4,95,100,2,13,0.0,0.18,10.9,19.0,279,285,16.2,14.5,16.5,17.1,14.4,0.175,0.121,0.138,0.158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,39.26186,-8.057861,138.0,2009-05-14 03:00:00,13.8,89,12.0,12.4,0.0,0.0,0.0,0.0,3,1017.0,1000.5,93,85,0,56,0.0,0.18,13.8,22.7,298,303,18.7,14.6,16.4,17.1,14.4,0.175,0.121,0.138,0.158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,39.26186,-8.057861,138.0,2009-05-14 04:00:00,13.6,90,11.9,11.8,0.0,0.0,0.0,0.0,2,1017.0,1000.4,78,68,0,57,0.01,0.16,16.3,26.5,311,315,22.7,14.5,16.3,17.0,14.4,0.175,0.121,0.138,0.158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,39.26186,-8.057861,138.0,2009-05-14 05:00:00,13.1,89,11.3,10.9,0.0,0.0,0.0,0.0,2,1017.7,1001.1,53,41,0,54,0.01,0.16,18.1,29.1,316,319,27.7,14.1,16.2,17.0,14.4,0.174,0.121,0.138,0.158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,39.26186,-8.057861,138.0,2009-05-14 06:00:00,12.4,88,10.4,10.0,0.0,0.0,0.0,0.0,1,1018.2,1001.6,37,19,0,65,0.03,0.18,17.6,28.0,319,323,31.7,13.7,16.0,17.0,14.4,0.174,0.121,0.138,0.158,1,0.0,12.0,3.0,9.0,32.6,12.0,64.3,27.8,7.0,20.9,62.5,14.5,149.1,,,,,,
2224,39.26186,-8.057861,138.0,2009-05-14 07:00:00,12.2,78,8.4,9.0,0.0,0.0,0.0,0.0,1,1018.6,1001.9,44,29,0,60,0.08,0.31,19.0,27.7,323,325,37.4,14.0,15.9,17.0,14.4,0.174,0.121,0.138,0.158,1,3600.0,135.0,69.0,66.0,333.1,135.0,277.5,197.4,100.9,96.5,333.1,197.4,405.7,,,,,,
2223,39.26186,-8.057861,138.0,2009-05-14 08:00:00,13.3,68,7.5,9.7,0.0,0.0,0.0,0.0,1,1019.0,1002.4,42,27,0,58,0.16,0.49,20.3,28.8,327,328,41.8,15.2,15.9,17.0,14.4,0.173,0.121,0.138,0.158,1,3600.0,312.0,184.0,128.0,464.2,312.0,531.0,383.8,226.3,157.5,464.2,383.8,653.2,,,,,,
2222,39.26186,-8.057861,138.0,2009-05-14 09:00:00,14.5,58,6.4,10.5,0.0,0.0,0.0,0.0,1,1019.1,1002.6,42,39,0,23,0.26,0.69,21.4,29.8,331,332,45.0,16.7,16.0,17.0,14.4,0.171,0.121,0.138,0.158,1,3600.0,483.0,328.0,155.0,573.0,483.0,766.8,550.9,374.1,176.8,573.0,550.9,874.6,,,,,,
2221,39.26186,-8.057861,138.0,2009-05-14 10:00:00,15.6,52,5.9,12.0,0.0,0.0,0.0,0.0,1,1019.5,1003.0,29,30,0,6,0.33,0.85,19.6,27.1,334,335,45.7,18.2,16.1,17.0,14.4,0.169,0.121,0.138,0.158,1,3600.0,596.0,378.0,218.0,522.7,596.0,968.7,649.0,411.6,237.4,522.7,649.0,1054.9,,,,,,
2220,39.26186,-8.057861,138.0,2009-05-14 11:00:00,16.9,48,5.9,14.3,0.0,0.0,0.0,0.0,0,1019.0,1002.6,16,11,0,20,0.43,1.0,19.5,26.3,330,331,44.6,19.8,16.4,17.0,14.4,0.166,0.121,0.138,0.158,1,3600.0,797.0,610.0,187.0,727.4,797.0,1123.2,838.5,641.8,196.7,727.4,838.5,1181.8,,,,,,
2219,39.26186,-8.057861,138.0,2009-05-14 12:00:00,18.3,45,6.0,16.1,0.0,0.0,0.0,0.0,0,1018.7,1002.4,20,11,0,32,0.52,1.17,21.0,28.4,329,330,45.0,21.6,16.7,17.0,14.4,0.163,0.121,0.138,0.158,1,3600.0,942.0,785.0,157.0,862.1,942.0,1219.6,962.8,802.4,160.5,862.1,962.8,1246.6,,,,,,
2218,39.26186,-8.057861,138.0,2009-05-14 13:00:00,19.2,41,5.8,17.0,0.0,0.0,0.0,0.0,1,1018.4,1002.1,41,17,0,86,0.56,1.3,22.1,29.8,330,330,46.4,22.7,17.0,17.0,14.4,0.16,0.12,0.138,0.158,1,3600.0,976.0,832.0,144.0,890.5,976.0,1251.5,971.0,827.7,143.3,890.5,971.0,1245.1,,,,,,
2217,39.26186,-8.057861,138.0,2009-05-14 14:00:00,19.7,40,5.7,17.3,0.0,0.0,0.0,0.0,1,1018.0,1001.8,33,10,0,79,0.56,1.38,22.3,30.5,329,330,47.2,23.3,17.4,17.0,14.4,0.157,0.12,0.137,0.158,1,3600.0,956.0,830.0,126.0,913.8,956.0,1216.6,925.1,803.2,121.9,913.8,925.1,1177.3,,,,,,
2216,39.26186,-8.057861,138.0,2009-05-14 15:00:00,19.7,40,5.7,16.7,0.0,0.0,0.0,0.0,0,1017.9,1001.7,18,19,0,4,0.52,1.37,23.2,31.9,327,328,47.9,23.3,17.7,17.0,14.4,0.154,0.12,0.137,0.158,1,3600.0,865.0,736.0,129.0,882.2,865.0,1117.4,811.1,690.1,121.0,882.2,811.1,1047.8,,,,,,
2215,39.26186,-8.057861,138.0,2009-05-14 16:00:00,19.0,42,5.9,15.3,0.0,0.0,0.0,0.0,1,1017.6,1001.3,47,51,0,4,0.43,1.27,23.7,32.7,327,328,48.6,22.6,18.0,17.0,14.4,0.152,0.12,0.137,0.158,1,3600.0,699.0,576.0,123.0,803.1,699.0,960.6,629.8,519.0,110.8,803.1,629.8,865.4,,,,,,
2214,39.26186,-8.057861,138.0,2009-05-14 17:00:00,18.0,46,6.1,13.4,0.0,0.0,0.0,0.0,1,1017.9,1001.6,32,35,0,2,0.34,1.13,25.3,35.1,327,328,49.7,21.5,18.2,17.0,14.4,0.15,0.119,0.137,0.158,1,3600.0,524.0,408.0,116.0,721.9,524.0,756.9,445.0,346.5,98.5,721.9,445.0,642.8,,,,,,
2213,39.26186,-8.057861,138.0,2009-05-14 18:00:00,16.7,50,6.3,12.1,0.0,0.0,0.0,0.0,0,1018.2,1001.8,13,12,0,6,0.24,0.95,24.9,35.9,326,327,49.7,20.0,18.3,17.0,14.4,0.149,0.119,0.137,0.158,1,3600.0,339.0,264.0,75.0,679.6,339.0,520.3,257.3,200.4,56.9,679.6,257.3,394.9,,,,,,
2212,39.26186,-8.057861,138.0,2009-05-14 19:00:00,14.8,58,6.5,10.8,0.0,0.0,0.0,0.0,0,1018.7,1002.2,6,0,0,19,0.13,0.71,21.5,33.1,325,327,49.0,18.0,18.2,17.0,14.4,0.148,0.119,0.137,0.158,1,3600.0,141.0,90.0,51.0,451.7,141.0,266.9,73.3,46.8,26.5,451.7,73.3,138.8,,,,,,
