index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,39.40246,-7.334259,771.0,2003-05-15 00:00:00,15.1,71,9.8,14.0,0.0,0.0,0.0,0.0,0,1017.9,929.7,0,0,0,0,0.01,0.5,7.3,17.5,9,19,12.6,16.1,18.7,14.1,10.7,0.151,0.255,0.321,0.313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,39.40246,-7.334259,771.0,2003-05-15 01:00:00,14.2,73,9.3,12.8,0.0,0.0,0.0,0.0,0,1017.2,928.8,0,0,0,0,0.01,0.44,8.2,15.1,15,25,12.6,15.4,18.4,14.2,10.8,0.151,0.255,0.321,0.313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,39.40246,-7.334259,771.0,2003-05-15 02:00:00,13.5,74,8.9,12.2,0.0,0.0,0.0,0.0,0,1017.0,928.5,0,0,0,0,0.01,0.4,7.3,11.8,11,27,12.2,14.7,18.2,14.2,10.8,0.152,0.255,0.321,0.313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,39.40246,-7.334259,771.0,2003-05-15 03:00:00,12.9,75,8.5,11.6,0.0,0.0,0.0,0.0,0,1016.8,928.1,0,0,0,0,0.01,0.38,6.5,9.9,357,19,11.5,14.1,17.9,14.2,10.8,0.152,0.255,0.321,0.313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,39.40246,-7.334259,771.0,2003-05-15 04:00:00,12.3,76,8.1,10.9,0.0,0.0,0.0,0.0,0,1016.8,927.9,0,0,0,0,0.0,0.35,6.4,9.4,344,4,10.4,13.6,17.6,14.2,10.8,0.153,0.255,0.321,0.313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,39.40246,-7.334259,771.0,2003-05-15 05:00:00,11.9,76,7.8,10.4,0.0,0.0,0.0,0.0,0,1016.6,927.6,0,0,0,0,0.0,0.33,6.3,9.4,336,356,10.1,13.2,17.3,14.2,10.8,0.153,0.255,0.321,0.313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,39.40246,-7.334259,771.0,2003-05-15 06:00:00,12.2,73,7.6,11.0,0.0,0.0,0.0,0.0,0,1016.9,928.0,0,0,0,0,0.02,0.38,4.5,8.6,346,360,9.7,13.0,17.1,14.2,10.8,0.154,0.255,0.321,0.313,1,335.57,22.0,10.0,12.0,102.5,22.0,71.6,50.4,22.9,27.5,186.9,27.6,164.0,,,,,,
2224,2224,39.40246,-7.334259,771.0,2003-05-15 07:00:00,14.5,69,8.9,13.9,0.0,0.0,0.0,0.0,0,1016.9,928.7,1,0,0,2,0.07,0.51,2.6,7.3,16,9,8.6,14.9,16.9,14.2,10.8,0.154,0.255,0.321,0.313,1,3600.0,164.0,112.0,52.0,513.5,164.0,292.1,235.7,161.0,74.7,513.5,235.7,419.9,,,,,,
2223,2223,39.40246,-7.334259,771.0,2003-05-15 08:00:00,18.1,51,7.8,17.2,0.0,0.0,0.0,0.0,0,1017.0,929.8,1,0,0,2,0.2,1.01,2.5,4.7,8,9,10.4,18.1,16.9,14.2,10.8,0.154,0.255,0.321,0.313,1,3600.0,361.0,285.0,76.0,701.1,361.0,544.4,441.4,348.5,92.9,701.1,441.4,665.7,,,,,,
2222,2222,39.40246,-7.334259,771.0,2003-05-15 09:00:00,20.2,41,6.6,18.8,0.0,0.0,0.0,0.0,0,1017.1,930.5,0,0,0,0,0.34,1.4,4.3,5.8,5,7,15.1,20.6,17.0,14.2,10.8,0.154,0.254,0.321,0.313,1,3600.0,560.0,467.0,93.0,803.6,560.0,778.2,636.7,531.0,105.7,803.6,636.7,884.9,,,,,,
2221,2221,39.40246,-7.334259,771.0,2003-05-15 10:00:00,21.8,36,6.2,21.3,0.0,0.0,0.0,0.0,0,1016.7,930.5,0,0,0,0,0.47,1.66,5.0,6.3,339,336,16.6,22.9,17.3,14.3,10.8,0.152,0.254,0.321,0.313,1,3600.0,734.0,631.0,103.0,864.3,734.0,977.7,797.6,685.6,111.9,864.3,797.6,1062.3,,,,,,
2220,2220,39.40246,-7.334259,771.0,2003-05-15 11:00:00,22.9,34,6.3,23.0,0.0,0.0,0.0,0.0,0,1016.3,930.5,0,0,0,0,0.57,1.85,6.6,8.4,319,320,18.7,24.9,17.6,14.3,10.8,0.15,0.253,0.321,0.313,1,3600.0,868.0,757.0,111.0,897.8,868.0,1129.1,911.8,795.2,116.6,897.8,911.8,1186.1,,,,,,
